SampleLabel,Time,7Li,23Na,26Mg,27Al,29Si,31P,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr,93Nb,138Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,160Gd,159Tb,163Dy,166Er,172Yb,175Lu,208Pb,232Th,238U
bir,0,1600.09,8163348,6901.667,134025.77,130291.46,10403.787,700.017,10603.934,700.017,500.009,100754.05,6901.667,135136.15,5000.875,85756.627,4100.588,500.009,700.017,100,200.001,0,300.003,100,200.001,0,0,0,200.001,100,100,0,0,100,0,0,0,0
bir,1013,1900.126,8163348,8702.65,146648.86,128676.92,8802.711,1000.035,11304.471,900.028,700.017,101861.86,7301.866,141598.29,4100.588,81531.999,5200.947,0,1200.05,100,0,0,300.003,700.017,300.003,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,1772,2000.14,8163348,11304.471,145941.68,137054.3,7101.765,400.006,9803.363,1000.035,900.028,112843.93,6301.39,136347.58,5801.178,82537.75,5200.947,100,500.009,0,0,100,400.006,200.001,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0
bir,2532,1600.09,8471748,8602.589,143214.28,138265.89,11504.631,1100.042,9903.432,400.006,0,110324.36,9002.836,142305.26,5501.059,79017.931,4600.741,800.022,800.022,200.001,200.001,0,300.003,200.001,200.001,100,0,100,100,0,0,0,0,0,0,200.001,0,0
bir,3292,2000.14,8471748,7802.13,144426.39,135338.05,9002.836,1400.069,9803.363,1200.05,400.006,102063.29,6201.346,142810.27,5801.178,89278.101,5501.059,400.006,300.003,100,300.003,0,0,900.028,0,0,200.001,0,0,200.001,300.003,0,0,0,0,0,0,0
bir,4011,1800.113,8163348,8202.354,141699.29,129786.9,10003.501,700.017,10203.643,500.009,1000.035,113549.49,6001.26,141800.28,6401.434,85052.436,5100.911,800.022,400.006,400.006,400.006,0,600.013,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
bir,4771,1100.042,8163348,8402.47,138871.72,139174.65,9603.227,1300.059,12005.042,500.009,900.028,107603.73,5300.983,140285.43,5501.059,90183.763,7301.866,400.006,600.013,100,0,0,300.003,200.001,100,0,0,200.001,100,0,0,0,0,200.001,0,0,0,0
bir,5531,1500.079,8163348,9303.028,145436.56,135035.21,9603.227,1000.035,11404.55,600.013,500.009,103171.21,8202.354,147154.02,7702.076,87768.792,5300.983,400.006,1000.035,0,400.006,0,100,200.001,100,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,6291,1800.113,8163348,9002.836,147052.98,132511.74,10203.643,1300.059,11104.314,1000.035,300.003,109921.27,8302.412,140992.34,4900.841,84650.056,5701.137,600.013,900.028,100,0,0,200.001,100,100,0,0,0,400.006,100,0,0,0,0,0,0,0,0
bir,7010,1500.079,8471748,10403.787,133521.07,129282.35,11304.471,500.009,9703.294,600.013,900.028,108812.84,6501.479,149174.81,4800.806,81431.428,6601.525,1100.042,900.028,100,100,100,300.003,200.001,100,0,0,0,100,0,100,0,0,0,0,0,0,0
bir,7771,2300.185,8163348,8402.47,142204.27,131906.17,9903.432,900.028,11804.875,200.001,700.017,111029.8,9303.028,146446.81,6401.434,83040.652,5501.059,400.006,500.009,300.003,200.001,100,700.017,300.003,0,0,0,100,100,0,0,0,0,0,0,0,0,0
bir,8530,500.009,8163348,9202.963,147962.3,136953.34,8602.589,1000.035,11904.958,600.013,700.017,110425.14,8102.297,141901.28,3200.358,90787.57,5701.137,200.001,600.013,400.006,300.003,0,300.003,100,0,0,0,100,100,300.003,0,0,0,0,0,0,0,0
bir,9291,2300.185,8163348,5801.178,143618.31,131603.4,10303.714,2100.154,12305.297,700.017,300.003,104581.41,8102.297,150488.48,4700.773,84046.508,5801.178,100,1100.042,500.009,200.001,0,400.006,200.001,100,0,0,100,0,300.003,0,100,0,0,0,200.001,0,0
bir,10010,2100.154,8471748,9002.836,142810.27,129887.81,11804.875,700.017,9303.028,1100.042,500.009,107906,8102.297,151903.34,6101.303,90284.396,6101.303,0,500.009,0,0,0,600.013,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100
bir,10770,1900.126,8471748,10003.501,144123.36,129585.08,8002.241,1100.042,8602.589,800.022,100,110223.59,6901.667,136852.38,4600.741,90083.131,5601.098,200.001,300.003,0,300.003,0,600.013,200.001,200.001,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,11530,2300.185,8471748,9102.899,152914.04,129685.99,10804.084,1100.042,10804.084,1000.035,300.003,109014.36,5701.137,150690.6,4200.618,87869.408,5701.137,800.022,800.022,0,900.028,100,600.013,100,0,0,0,0,100,200.001,100,0,200.001,0,0,0,0,0
bir,12290,2300.185,8163348,9002.836,143921.33,131199.71,8402.47,600.013,10103.572,800.022,100,115061.51,7001.715,144830.45,6501.479,81531.999,5501.059,200.001,700.017,100,100,0,400.006,200.001,200.001,0,0,100,0,0,0,0,0,0,100,0,0,0
bir,13009,2600.237,8163348,9202.963,147962.3,132108.03,10203.643,1700.101,11804.875,300.003,200.001,100149.82,7401.917,147457.12,4500.709,91793.97,3400.405,100,1200.05,0,0,0,200.001,400.006,100,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,13769,1600.09,8163348,11204.392,143315.29,136549.5,9903.432,1600.09,11004.237,600.013,200.001,106293.98,7401.917,134429.53,5300.983,85253.63,4400.678,700.017,900.028,0,0,0,800.022,100,0,0,0,0,100,200.001,0,0,0,0,0,0,0,0
bir,14529,1700.101,8163348,7201.815,153318.34,134934.26,10103.572,1500.079,9403.094,1300.059,0,115061.51,5901.219,155238.91,4000.56,90083.131,6601.525,400.006,800.022,0,0,0,400.006,100,100,100,0,0,200.001,0,0,0,100,0,0,100,0,0
bir,15289,1500.079,8471748,8902.773,146850.92,127667.93,12105.127,900.028,9703.294,1400.069,400.006,105588.78,7001.715,140992.34,4500.709,86159.037,7101.765,500.009,1100.042,0,700.017,100,600.013,200.001,0,100,0,0,0,0,100,0,0,0,0,0,0,0
bir,16008,1200.05,8163348,7702.076,154834.56,130291.46,8302.412,1300.059,11504.631,1000.035,200.001,109316.66,8002.241,139174.65,6101.303,92498.493,7401.917,600.013,600.013,100,500.009,0,500.009,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0
bir,16769,900.028,8163348,9202.963,149680.06,130997.87,8302.412,1800.113,10103.572,1400.069,500.009,106495.47,6001.26,142103.27,5901.219,82537.75,5901.219,400.006,800.022,0,400.006,0,400.006,200.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,17529,2000.14,8163348,7401.917,142406.26,143315.29,8202.354,1400.069,10904.16,500.009,1400.069,113146.31,6001.26,137458.15,4000.56,86460.852,6601.525,800.022,1000.035,0,400.006,0,100,0,0,100,0,0,500.009,0,0,0,0,0,0,0,0,0
bir,18288,1400.069,8163348,8302.412,145335.54,138366.86,9803.363,1000.035,11804.875,1200.05,300.003,104883.61,6601.525,149174.81,5601.098,86360.247,5300.983,200.001,700.017,300.003,0,100,600.013,0,200.001,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,19008,1900.126,8163348,8702.65,150791.66,123733.54,10303.714,1000.035,11504.631,800.022,300.003,104178.48,7401.917,137862.01,4700.773,88171.259,6201.346,300.003,600.013,0,300.003,200.001,100,300.003,0,0,0,0,0,0,0,0,0,0,0,200.001,0,0
bir,19768,1300.059,8163348,9202.963,139073.67,121111.21,8902.773,1900.126,9803.363,900.028,200.001,107402.22,7201.815,140184.45,5601.098,82738.909,5100.911,1100.042,800.022,0,300.003,0,500.009,200.001,0,200.001,0,0,300.003,400.006,200.001,0,0,0,0,0,0,0
bir,20528,2300.185,8471748,7401.917,142911.27,122422.31,12205.212,1500.079,10603.934,600.013,600.013,107402.22,7101.765,139073.67,4900.841,81531.999,4500.709,100,900.028,300.003,200.001,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,21288,1200.05,8163348,10003.501,145537.58,135539.95,8602.589,1900.126,8802.711,400.006,500.009,99344.228,7702.076,142305.26,5701.137,83644.157,5000.875,600.013,500.009,0,300.003,0,900.028,200.001,0,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,22007,700.017,8471748,7602.022,142204.27,133420.14,10704.009,1600.09,11004.237,100,1200.05,114859.9,6001.26,132915.47,5300.983,86662.066,3700.479,400.006,900.028,0,400.006,0,400.006,0,100,0,100,0,200.001,100,0,0,0,0,0,0,0,0
bir,22767,1300.059,8471748,9503.16,146042.7,126255.46,8702.65,1300.059,10103.572,800.022,200.001,95216.261,8702.65,142709.27,4700.773,82839.489,4800.806,300.003,500.009,0,200.001,200.001,100,100,0,0,0,0,200.001,200.001,0,0,0,0,0,0,0,0
bir,23527,1700.101,8471748,9202.963,142507.26,137962.98,8702.65,900.028,9903.432,300.003,300.003,107805.24,7001.715,144325.38,4900.841,88774.981,7902.185,400.006,1100.042,0,100,0,200.001,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0
bir,24287,1800.113,8471748,8002.241,140689.38,134429.53,8202.354,900.028,10303.714,1100.042,500.009,103372.66,6601.525,143921.33,5801.178,87064.502,5801.178,300.003,1000.035,0,200.001,100,400.006,100,0,100,0,100,200.001,0,0,0,0,200.001,0,300.003,0,0
bir,25007,1700.101,8471748,8702.65,141497.3,132915.47,10003.501,1200.05,8802.711,900.028,200.001,103574.11,7301.866,150589.54,5401.021,84750.65,5401.021,300.003,600.013,0,100,0,400.006,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,25767,1900.126,8163348,8602.589,141093.33,131502.48,10804.084,1600.09,9903.432,800.022,0,111735.26,8902.773,144931.47,4400.678,84650.056,5300.983,300.003,1500.079,0,300.003,400.006,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0
bir,26527,1400.069,8163348,8202.354,153419.41,132511.74,9202.963,700.017,10203.643,600.013,400.006,101962.58,6901.667,153823.73,5801.178,85656.026,6401.434,600.013,1300.059,0,200.001,0,200.001,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
bir,27287,1800.113,8163348,8702.65,154834.56,139679.54,9903.432,1200.05,10003.501,600.013,400.006,106293.98,9202.963,145436.56,5701.137,89177.476,7401.917,200.001,900.028,200.001,100,0,600.013,200.001,0,100,0,0,200.001,0,0,0,0,0,100,0,0,0
bir,28006,2400.202,8471748,10704.009,142810.27,127667.93,9102.899,1100.042,11104.314,800.022,700.017,105085.08,5401.021,142810.27,6801.619,83945.92,4600.741,400.006,700.017,0,200.001,0,200.001,300.003,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0
bir,28766,1700.101,8163348,8302.412,143416.29,128576.02,9002.836,1100.042,11304.471,500.009,500.009,107099.96,6301.39,137962.98,4200.618,88774.981,5701.137,800.022,800.022,100,300.003,100,600.013,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,29526,1500.079,8163348,9403.094,149073.77,125549.28,10103.572,1400.069,9903.432,1400.069,900.028,112642.35,7101.765,146749.89,5000.875,79219.041,4800.806,700.017,1500.079,100,100,0,700.017,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,30286,1900.126,8471748,9803.363,153318.34,122321.46,10303.714,900.028,9303.028,900.028,200.001,113146.31,8402.47,141093.33,5701.137,85957.831,6601.525,100,1200.05,0,400.006,200.001,700.017,400.006,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,31005,1700.101,8163348,9703.294,141295.31,126759.9,9102.899,1000.035,11104.314,700.017,400.006,98740.061,6801.619,131098.79,4900.841,83342.401,5501.059,500.009,600.013,0,0,0,100,400.006,100,0,0,0,200.001,0,0,0,0,0,100,0,0,0
bir,31766,2200.169,8163348,9503.16,138366.86,122926.62,8802.711,1000.035,12605.559,300.003,900.028,99344.228,7301.866,141093.33,5801.178,84750.65,6001.26,100,1400.069,100,300.003,0,200.001,0,100,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,32526,1900.126,8163348,10403.787,151398.02,139275.63,8402.47,700.017,10103.572,1400.069,200.001,109417.43,5100.911,135439,5701.137,76001.632,5701.137,100,1300.059,0,200.001,100,100,0,300.003,0,0,100,0,0,0,0,0,0,0,0,0,0
bir,33285,2600.237,8163348,9703.294,144123.36,127970.62,8902.773,1600.09,10003.501,800.022,600.013,106999.21,6501.479,143416.29,4400.678,78112.975,4700.773,200.001,1200.05,0,100,200.001,200.001,0,0,200.001,0,0,200.001,0,0,0,0,0,0,100,0,0
bir,34005,1700.101,8163348,7001.715,148871.68,133622.01,8902.773,700.017,10403.787,600.013,600.013,107704.48,4300.647,138972.7,4200.618,82940.07,6801.619,500.009,900.028,0,500.009,0,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,34765,1800.113,8163348,9603.227,146042.7,136751.42,9903.432,1200.05,10203.643,1200.05,300.003,107301.47,6101.303,142608.26,4900.841,86159.037,5300.983,800.022,600.013,0,100,0,100,700.017,200.001,0,0,100,0,0,0,0,0,0,100,0,0,0
bir,35525,1800.113,8163348,8702.65,140285.43,126154.58,8002.241,1000.035,10804.084,100,300.003,103473.38,7101.765,146042.7,4000.56,82940.07,6001.26,900.028,900.028,300.003,0,0,0,100,200.001,100,0,0,100,0,0,0,0,0,100,0,0,0
bir,36285,2500.219,8163348,9303.028,140386.42,131502.48,8102.297,1800.113,10603.934,400.006,400.006,97632.487,7301.866,135842.81,5401.021,85756.627,6001.26,200.001,700.017,300.003,400.006,0,600.013,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0
bir,37045,1200.05,8471748,10704.009,146648.86,124843.13,11104.314,1000.035,11104.314,1100.042,700.017,108913.6,7401.917,145032.49,5501.059,78012.428,4200.618,400.006,600.013,200.001,0,100,400.006,0,0,0,0,0,200.001,200.001,0,0,0,0,0,0,0,0
bir,37764,1200.05,8163348,9703.294,141598.29,136347.58,9202.963,1300.059,10904.16,500.009,400.006,108309.03,6101.303,137862.01,2600.237,81531.999,4500.709,400.006,1200.05,200.001,300.003,100,0,200.001,0,100,0,100,200.001,0,0,0,0,0,0,0,0,0
bir,38524,1500.079,7854948,9903.432,149579.01,125952.81,8002.241,1400.069,11004.237,500.009,200.001,97129.073,6501.479,145335.54,5501.059,82437.172,5901.219,400.006,800.022,0,400.006,0,600.013,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,39284,1300.059,8163348,7001.715,147558.15,135842.81,8702.65,1300.059,10303.714,1100.042,400.006,96122.298,5901.219,142608.26,6001.26,83945.92,5100.911,100,1100.042,200.001,0,200.001,400.006,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,40044,2200.169,8163348,8802.711,147861.26,133420.14,8102.297,1100.042,9703.294,300.003,100,108812.84,6401.434,142305.26,4900.841,79118.486,4800.806,400.006,600.013,0,400.006,0,200.001,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0
bir,40804,1600.09,8163348,9202.963,142911.27,118287.7,7301.866,1100.042,12105.127,600.013,600.013,107704.48,6101.303,141598.29,5901.219,87165.113,6701.572,600.013,400.006,0,100,0,200.001,0,100,0,0,0,100,0,0,0,0,0,0,200.001,0,0
bir,41523,2600.237,8163348,9303.028,138972.7,117077.79,9603.227,900.028,10203.643,500.009,800.022,106696.97,5901.219,144830.45,7001.715,85454.826,5000.875,700.017,800.022,0,100,0,300.003,100,0,0,100,0,0,200.001,0,0,0,0,0,200.001,0,0
bir,42283,1000.035,8163348,7001.715,141295.31,124742.25,10704.009,800.022,8502.53,500.009,100,102365.44,6501.479,149073.77,4500.709,77710.791,4800.806,0,600.013,0,500.009,100,400.006,200.001,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,43043,2300.185,8163348,7001.715,143315.29,128071.52,8302.412,1000.035,10603.934,1300.059,300.003,105085.08,6201.346,139881.5,4600.741,83744.744,7702.076,200.001,1100.042,100,400.006,100,700.017,0,200.001,0,0,0,0,100,0,0,0,0,0,0,0,0
bir,43803,2300.185,8163348,6001.26,152711.89,121010.36,8002.241,1000.035,9603.227,900.028,800.022,101056.17,7702.076,138265.89,4400.678,84046.508,6601.525,200.001,700.017,0,500.009,0,100,300.003,300.003,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,44523,1300.059,8163348,10403.787,137458.15,128273.32,8402.47,1100.042,10704.009,700.017,200.001,94209.62,7001.715,142911.27,5701.137,79219.041,8202.354,500.009,900.028,0,200.001,100,200.001,200.001,0,0,0,0,0,0,0,200.001,0,0,0,0,0,0
bir,45283,1400.069,8163348,8702.65,147052.98,121413.76,7602.022,800.022,10203.643,500.009,400.006,102365.44,6401.434,138467.83,5601.098,86963.892,6501.479,300.003,700.017,0,300.003,0,500.009,100,0,600.013,0,0,200.001,0,0,0,0,0,200.001,0,0,0
bir,46043,2400.202,8163348,10103.572,135539.95,118993.53,9102.899,1300.059,11204.392,500.009,1100.042,110122.82,6401.434,139780.52,4200.618,88774.981,7001.715,600.013,800.022,0,300.003,0,400.006,0,100,0,0,0,200.001,0,0,200.001,0,0,0,0,0,0
bir,46803,1600.09,8163348,7501.969,138871.72,120304.44,11204.392,700.017,10403.787,1100.042,800.022,105991.75,6101.303,127264.35,5300.983,86662.066,4800.806,300.003,2300.185,200.001,0,0,0,200.001,0,100,0,0,200.001,0,0,0,0,0,100,0,0,0
bir,47522,2000.14,8163348,8102.297,137256.22,133117.33,7501.969,1900.126,10704.009,600.013,800.022,105387.3,5000.875,139073.67,5401.021,91190.121,6501.479,400.006,300.003,100,100,400.006,600.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,48282,2100.154,8163348,7602.022,140285.43,117581.91,8502.53,500.009,8002.241,800.022,200.001,110122.82,7902.185,141093.33,4600.741,89680.611,5300.983,500.009,1400.069,0,100,0,900.028,300.003,0,100,0,0,300.003,0,0,0,0,0,0,0,0,0
bir,49042,1000.035,8163348,10403.787,147356.08,133622.01,6001.26,900.028,11704.793,500.009,500.009,106596.22,8002.241,133823.89,3700.479,77208.076,6001.26,400.006,2300.185,200.001,200.001,0,200.001,300.003,100,0,0,0,300.003,0,0,0,0,0,0,100,0,0
bir,49802,1200.05,8163348,8902.773,144830.45,129685.99,9803.363,1600.09,7201.815,1200.05,400.006,102264.73,6101.303,141901.28,6301.39,84046.508,5801.178,800.022,900.028,0,0,0,300.003,500.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,50521,2300.185,7854948,7802.13,142204.27,130291.46,8802.711,1700.101,12405.384,900.028,400.006,107603.73,7401.917,137054.3,4500.709,85052.436,6301.39,200.001,800.022,0,800.022,0,400.006,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,51282,1300.059,8163348,8102.297,151094.83,129988.72,9102.899,1100.042,9603.227,100,300.003,109719.73,6501.479,139275.63,5200.947,87567.563,4800.806,200.001,1000.035,0,100,0,300.003,200.001,0,0,100,0,200.001,0,0,0,0,0,0,0,0,0
bir,52041,1300.059,7854948,8202.354,142103.27,126053.69,9503.16,700.017,10103.572,900.028,300.003,109014.36,4400.678,134429.53,5801.178,83845.331,4000.56,400.006,900.028,200.001,0,0,400.006,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0
bir,52801,1900.126,8163348,6901.667,144325.38,128475.12,9603.227,1500.079,10804.084,400.006,800.022,104077.75,7602.022,148265.42,6001.26,80124.067,6501.479,500.009,700.017,0,200.001,0,300.003,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,53521,1400.069,8163348,7201.815,145537.58,120808.66,9002.836,1400.069,10203.643,800.022,900.028,106495.47,8802.711,157361.95,7101.765,87064.502,7802.13,1900.126,15107.985,900.028,900.028,0,800.022,200.001,200.001,0,100,100,0,0,100,100,100,200.001,0,0,0,0
bir,54281,2200.169,9705348,1046904.4,8939580,717160.39,9903.432,50990.84,21616.342,158575.26,130896.96,244779.28,738086.87,1073686.8,25923.5,95216.261,37649.547,10403.787,73790.083,7802.13,3700.479,200.001,3900.532,1500.079,1200.05,200.001,700.017,100,200.001,200.001,0,300.003,800.022,200.001,0,900.028,100,0
bir,55041,1700.101,11555748,2289561.4,18673580,1658488.8,11404.55,104178.48,31634.988,292769.56,243050.13,372185.94,1367239.1,1809810.4,49585.908,124137.02,61733.097,18712.247,121010.36,10403.787,6401.434,1300.059,3700.479,400.006,1800.113,1000.035,100,100,300.003,500.009,200.001,800.022,400.006,0,300.003,1100.042,200.001,0
bir,55801,1900.126,13406148,3042632,26523580,2293295.3,12805.737,123027.48,46375.151,388306.61,342968.12,458852.62,1816822.4,2312328.7,67257.955,121312.91,86360.247,23018.53,149477.96,14407.261,7802.13,1400.069,8202.354,1400.069,2300.185,200.001,300.003,500.009,800.022,500.009,900.028,800.022,700.017,300.003,0,1600.09,0,0
bir,56520,2700.255,15564948,4271162.6,34373580,3225248.2,14607.464,185091.34,49385.214,571923.72,507973.54,599834.09,2663171.3,3464331,99948.42,155137.82,124137.02,31835.433,227090.72,21115.594,11504.631,1100.042,10704.009,600.013,4400.678,400.006,600.013,300.003,1300.059,700.017,800.022,800.022,200.001,200.001,300.003,1300.059,0,0
bir,57280,2600.237,20190948,5773722,52271580,4582649,21115.594,268601.62,70573.894,856424.08,768847.26,847833.72,3753561.7,4054645,142709.27,184990.04,191981.38,44970.671,346245.77,25923.5,14006.863,1700.101,14607.464,1400.069,6001.26,1400.069,1200.05,300.003,900.028,700.017,1700.101,1400.069,900.028,800.022,100,3000.315,0,0
bir,58040,2700.255,21116148,6398922,56667580,4582649,20414.576,280425.6,81733.144,878293.79,769796.38,851120.8,3857060.7,4408145,134833.31,186104.37,184584.85,46575.802,332116.18,32537.011,17610.848,2300.185,14907.774,2300.185,6401.434,1300.059,1200.05,800.022,800.022,300.003,1700.101,900.028,900.028,1100.042,200.001,2000.14,0,0
bir,58801,3600.454,22349748,6711522,59493580,5216049,21416.041,318307.11,82537.75,981710.97,823151.11,919360.61,4363783.9,4761645,174964.92,202018.37,216325.58,58419.204,404548.1,38752.49,17310.481,2500.219,16209.191,2500.219,6001.26,800.022,900.028,700.017,700.017,1400.069,800.022,1300.059,1200.05,900.028,800.022,3900.532,0,0
bir,59520,2400.202,26050548,7961922,70797580,5849449,25122.07,384608.56,94310.281,1182576,930338.22,1037772.9,4133788,5468645,184280.96,205467.03,240914.41,64043.233,425339.09,38852.762,18411.857,1900.126,19313.046,1300.059,7101.765,2300.185,1600.09,300.003,500.009,600.013,1000.035,900.028,800.022,700.017,500.009,4200.618,0,200.001
bir,60280,2800.274,25742148,7961922,70483580,6166149,22117.108,358236.04,94410.942,1134205.7,919999.86,1241219,4494188,5468645,168386.58,213280.3,250171.49,58017.573,413910.64,39755.24,20514.719,1900.126,14607.464,1500.079,8402.47,1400.069,900.028,500.009,600.013,800.022,900.028,800.022,800.022,1300.059,500.009,5300.983,300.003,0
bir,61040,3100.336,27284148,7961922,71111580,6166149,24220.515,378755.26,101358.3,1182576,948901.49,1112817.9,4494188,5468645,179824.71,217949.99,254751.37,68463.662,394061,38150.874,21115.594,2500.219,17610.848,1400.069,4800.806,1000.035,800.022,800.022,600.013,1000.035,900.028,1900.126,700.017,1100.042,400.006,4700.773,0,0
bir,61800,3300.381,25433748,7336722,64831580,5532749,23118.691,340612.76,87265.724,986954.41,830668.03,934923.52,4133788,5115145,158878.6,198976.12,217036.24,66152.813,390053.24,42262.422,18411.857,1200.05,14607.464,1400.069,6201.346,900.028,600.013,300.003,900.028,800.022,600.013,1600.09,1400.069,600.013,500.009,5300.983,0,0
bir,62559,3100.336,26358948,7336722,66715580,5532749,23920.009,338360.17,87869.408,1182576,881481.42,1030793.8,4133788,5115145,169904.39,223636.88,237762.25,68463.662,405473.79,35443.915,20414.576,2700.255,17610.848,3200.358,6001.26,2100.154,1100.042,200.001,1200.05,800.022,900.028,1400.069,600.013,1600.09,600.013,4500.709,0,100
bir,63319,3500.429,26050548,7649322,69227580,5849449,24120.346,342148.82,100854.76,1182576,883819.44,964495.6,4437030,5115145,174964.92,196441.4,239592.45,57615.952,400640.25,39554.684,22718.049,1600.09,15408.305,3700.479,8402.47,2100.154,1700.101,100,1000.035,1700.101,900.028,900.028,1600.09,800.022,500.009,3700.479,0,0
bir,64039,3200.358,24508548,7336722,64831580,5532749,24621.199,325670.3,92800.441,954346.88,829291.41,945592.53,4120171.4,4761645,167172.44,192488.13,213686.3,58218.387,364901.59,36747.202,15608.522,1500.079,13706.572,1900.126,4400.678,500.009,1400.069,300.003,700.017,800.022,700.017,1900.126,900.028,400.006,200.001,3100.336,0,0
bir,64799,2900.294,24816948,7024122,62633580,5216049,23819.842,303489.83,94914.261,911372.34,796185.38,908284.71,4215628.7,4408145,156452.04,196441.4,218559.19,59724.585,373725.35,37549.283,19012.643,2500.219,16109.077,1400.069,5801.178,900.028,1000.035,700.017,700.017,700.017,800.022,900.028,700.017,200.001,400.006,3900.532,100,0
bir,65559,2300.185,25742148,7336722,67343580,5849449,24120.346,352085.94,106394.72,1182576,869690.66,1025749.4,4133788,5115145,176078.48,219676.13,256583.72,62436.142,377933.93,42964.511,20915.3,1300.059,16609.65,2300.185,5801.178,1100.042,1200.05,400.006,700.017,700.017,600.013,1900.126,800.022,300.003,700.017,4600.741,0,0
bir,66318,2600.237,25433748,7336722,66715580,5532749,23118.691,334265.45,90485.663,961396.83,849954.33,923942.5,4133788,5115145,157867.48,203945.46,229935.69,60929.658,369518.01,35644.413,20815.153,1600.09,14807.67,2100.154,3900.532,1000.035,1200.05,600.013,800.022,900.028,400.006,800.022,1000.035,1200.05,400.006,3400.405,0,0
bir,67038,1600.09,24816948,7024122,63575580,5216049,19913.87,319329.55,87668.177,947193.55,787207.8,956376.06,4041416.4,4761645,155643.28,205467.03,228106.72,54704.54,361414.61,37047.977,21416.041,1800.113,13606.477,1400.069,5300.983,1500.079,1100.042,600.013,800.022,900.028,500.009,1800.113,1200.05,800.022,500.009,4000.56,0,0
bir,67798,2500.219,25125348,7336722,63889580,5532749,23319.017,321783.71,94511.605,924368.79,766843.76,894132.45,4117291.4,4761645,164542.17,191271.96,234204.2,53399.617,367671.26,37549.283,17010.121,2400.202,14607.464,1800.113,5401.021,2300.185,700.017,300.003,1600.09,1500.079,500.009,600.013,1200.05,400.006,500.009,4600.741,200.001,0
bir,68558,3000.315,24508548,6711522,60749580,5216049,21315.891,299711.3,84851.245,844441.38,762205.14,883500.6,4136413.6,4408145,164036.4,186205.68,214701.35,50288.357,346040.9,31234.108,16309.304,900.028,16209.191,700.017,6501.479,1400.069,1800.113,0,400.006,1400.069,800.022,1900.126,1200.05,700.017,500.009,2600.237,0,0
bir,69318,1700.101,23891748,7024122,59179580,4899349,23118.691,281139.42,84750.65,886370.44,746613.25,879250.01,4002246,4761645,148467.5,197252.46,202931.17,48983.836,359158.78,34240.986,19613.455,2400.202,15308.198,1500.079,5100.911,700.017,1600.09,500.009,1000.035,1200.05,400.006,1500.079,500.009,900.028,700.017,1900.126,0,0
bir,70037,3000.315,24200148,6398922,61063580,5216049,22517.733,317898.15,92498.493,903707.68,780029.68,904239.82,4293111.3,4761645,163631.8,189954.55,223535.3,52395.911,339793.59,33739.796,19112.777,1700.101,13706.572,1300.059,7101.765,1900.126,700.017,1000.035,500.009,1400.069,500.009,1000.035,500.009,1000.035,600.013,3200.358,100,0
bir,70798,2800.274,24508548,6711522,62005580,5216049,25823.318,320249.81,91089.482,848469.87,744296.96,892005.47,4017460.5,4761645,154126.97,196745.54,208104.81,50990.84,355878.19,34341.227,19413.182,1900.126,17210.361,2100.154,5601.098,1700.101,800.022,500.009,1300.059,1100.042,300.003,1300.059,1600.09,800.022,700.017,2500.219,0,0
