SampleLabel,Time,7Li,23Na,26Mg,27Al,29Si,31P,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr,93Nb,138Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,160Gd,159Tb,163Dy,166Er,172Yb,175Lu,208Pb,232Th,238U
bir,0,900.028,2217047.4,11404.55,168386.58,48482.129,3400.405,1500.079,5000.875,900.028,500.009,38752.49,2200.169,142305.26,5300.983,87567.563,2100.154,200.001,900.028,0,0,0,300.003,200.001,200.001,0,0,100,400.006,0,0,0,0,0,0,0,0,0
bir,1013,900.028,2261236.8,11104.314,172839.28,49184.524,2100.154,1600.09,4900.841,900.028,700.017,40256.641,2700.255,155643.28,4500.709,78917.378,2400.202,100,700.017,100,100,0,300.003,0,0,200.001,0,0,100,0,0,100,0,0,0,0,0,0
bir,1772,1400.069,2273586,10203.643,169297.25,54102.253,1700.101,2100.154,5401.021,400.006,300.003,43064.813,6101.303,137559.11,4100.588,94813.596,2700.255,600.013,900.028,0,200.001,200.001,400.006,200.001,0,200.001,0,0,100,0,0,0,0,100,0,0,0,0
bir,2532,1200.05,2268342.2,12805.737,170511.56,43265.417,1600.09,1300.059,4200.618,500.009,500.009,39755.24,4000.56,147356.08,5401.021,87366.336,3200.358,1000.035,200.001,300.003,200.001,200.001,800.022,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
bir,3292,1500.079,2236800.7,11104.314,164441.01,45472.255,1700.101,1800.113,3300.381,700.017,300.003,45070.987,3500.429,147052.98,4500.709,91391.401,2200.169,0,400.006,0,200.001,0,600.013,300.003,0,0,0,0,100,0,0,0,0,0,0,0,0,0
bir,4011,1500.079,2300532.2,11104.314,169297.25,49686.255,2900.294,1300.059,6401.434,600.013,0,41861.243,4100.588,151296.96,7602.022,84750.65,2100.154,400.006,800.022,0,100,0,400.006,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,4772,1500.079,2250643.1,14307.161,171219.96,46776.456,2300.185,1600.09,5000.875,500.009,300.003,40758.06,5200.947,156148.75,5401.021,91391.401,2200.169,200.001,1200.05,0,0,0,400.006,200.001,0,0,0,0,0,100,200.001,0,0,100,0,0,200.001,0
bir,5531,1600.09,2316068,10503.86,161608.97,54704.54,2700.255,1000.035,5901.219,1100.042,300.003,45171.303,3600.454,149781.11,5000.875,89378.728,1900.126,300.003,600.013,0,200.001,100,500.009,100,200.001,0,0,0,300.003,0,0,0,0,0,0,0,0,0
bir,6291,1000.035,2311160.3,11904.958,179014.63,49184.524,3500.429,1500.079,4600.741,600.013,300.003,40557.49,5601.098,157867.48,2600.237,89881.87,3100.336,600.013,700.017,0,0,200.001,200.001,600.013,0,100,0,0,0,0,0,0,0,0,0,0,0,0
bir,7011,1300.059,2295979.6,10804.084,169600.81,52094.813,2300.185,700.017,4100.588,700.017,100,38251.142,4000.56,157766.37,4300.647,89378.728,2100.154,300.003,900.028,0,100,0,300.003,200.001,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,7771,1100.042,2330332.7,14407.261,170916.35,52094.813,2700.255,800.022,4000.56,300.003,200.001,40056.079,4100.588,153318.34,3800.506,83442.986,2500.219,500.009,900.028,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,8531,2000.14,2317003,10503.86,169702.01,44669.729,3400.405,1300.059,6401.434,1000.035,100,44970.671,2600.237,148063.34,6101.303,83442.986,2900.294,100,800.022,0,0,0,700.017,200.001,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0
bir,9291,1600.09,2290028.1,13606.477,169904.39,46676.129,1800.113,1400.069,4200.618,1500.079,200.001,41760.95,5100.911,157766.37,5100.911,87366.336,2200.169,300.003,200.001,100,0,0,900.028,100,200.001,0,200.001,0,0,0,0,0,0,200.001,0,200.001,0,0
bir,10010,900.028,2304151.9,14607.464,167475.97,46274.826,2300.185,1500.079,5300.983,400.006,1000.035,45171.303,3600.454,150993.77,4800.806,84348.279,2400.202,300.003,1500.079,0,0,0,300.003,300.003,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,10770,500.009,2312095,13106.009,173142.93,50990.84,2700.255,800.022,5100.911,500.009,300.003,46375.151,5701.137,148972.72,5501.059,90485.663,2800.274,200.001,700.017,200.001,0,0,300.003,0,0,0,0,100,200.001,0,0,0,0,200.001,0,0,0,0
bir,11530,1900.126,2325888.2,11404.55,165351.43,45171.303,2000.14,1000.035,6601.525,200.001,700.017,43064.813,3800.506,155340,4300.647,88372.497,2200.169,500.009,300.003,0,400.006,100,600.013,700.017,0,0,0,0,300.003,0,0,0,100,0,0,200.001,0,0
bir,12290,500.009,2335012.5,13206.101,165553.76,49485.561,2700.255,1500.079,4100.588,500.009,600.013,47378.435,4700.773,150084.27,5300.983,87768.792,3000.315,100,600.013,0,0,0,300.003,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir,13010,900.028,2307889.3,13706.572,175572.31,47378.435,1900.126,1800.113,5901.219,1300.059,500.009,41660.658,3300.381,147457.12,5801.178,88171.259,2500.219,300.003,1100.042,0,0,0,500.009,200.001,0,0,0,0,100,100,0,0,0,0,0,0,0,0
bir,13770,1600.09,2320977.3,14607.464,172636.86,50087.653,3300.381,1500.079,7902.185,300.003,400.006,44469.105,3400.405,148669.59,4200.618,85555.426,2900.294,300.003,800.022,100,100,200.001,500.009,100,100,200.001,0,0,0,0,0,100,0,0,0,0,0,0
bir,14530,1300.059,2291194.9,11704.793,164238.71,48682.809,2600.237,1400.069,3100.336,500.009,100,49184.524,4000.56,158271.92,5701.137,87668.177,2500.219,100,800.022,100,100,0,600.013,0,200.001,100,0,0,0,0,0,0,0,0,0,0,0,0
bir,15289,1700.101,2310576.2,13306.194,178710.87,49886.953,3000.315,1200.05,6201.346,300.003,200.001,44067.865,4500.709,153116.19,4100.588,80828.016,2100.154,400.006,500.009,0,100,0,200.001,200.001,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir,16009,1200.05,2299948.5,10103.572,175369.84,50188.005,2100.154,1300.059,6401.434,600.013,500.009,47478.767,4300.647,159283.07,6401.434,83644.157,2600.237,300.003,600.013,0,0,0,300.003,100,100,0,0,0,200.001,0,100,0,0,0,0,0,0,0
bir,16769,1100.042,2302984.2,11704.793,165553.76,56310.763,2800.274,1100.042,4900.841,700.017,400.006,40356.923,3900.532,153722.65,5000.875,84448.871,2700.255,100,200.001,100,0,0,300.003,0,0,100,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,17529,1100.042,2319223.8,10303.714,168285.4,51693.358,3400.405,900.028,5300.983,500.009,0,37749.811,3300.381,150791.66,4200.618,84247.688,2100.154,500.009,1000.035,0,100,0,100,100,100,0,0,0,0,100,0,0,0,100,0,0,0,0
bir,18289,1300.059,2301116,12905.827,174863.7,50188.005,2100.154,1000.035,6701.572,400.006,0,41259.496,3900.532,150993.77,3800.506,91995.259,1900.126,500.009,400.006,0,0,0,900.028,200.001,0,0,0,0,0,0,0,0,0,200.001,0,0,0,0
bir,19008,1100.042,2338172.2,12205.212,174762.47,49686.255,1500.079,1400.069,5701.137,800.022,500.009,41359.786,3900.532,147861.26,4300.647,84951.84,1700.101,0,1200.05,500.009,0,100,300.003,0,200.001,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,19768,700.017,2319808.3,13506.382,182255.22,54905.308,1700.101,1000.035,4600.741,1100.042,500.009,44870.357,3200.358,149477.96,4600.741,92800.441,2200.169,100,500.009,0,200.001,200.001,700.017,0,200.001,300.003,0,200.001,0,0,0,0,0,0,0,0,0,0
bir,20528,800.022,2303684.8,12005.042,170410.36,45472.255,3100.336,800.022,4400.678,400.006,200.001,47278.103,5000.875,153722.65,4400.678,91492.043,900.028,300.003,700.017,100,0,0,900.028,300.003,0,100,0,0,0,0,0,0,0,0,0,0,0,0
bir,21288,900.028,2309291.1,12705.648,181039.92,50388.709,3000.315,1800.113,4800.806,900.028,400.006,43265.417,3900.532,148770.63,5000.875,89982.5,3600.454,200.001,1500.079,0,0,0,700.017,200.001,0,400.006,0,0,100,0,0,0,0,0,0,0,0,0
bir,22008,1000.035,2283612.4,13706.572,176787.15,46676.129,1800.113,1200.05,5901.219,1200.05,300.003,40858.346,4800.806,157463.06,4400.678,87366.336,2200.169,400.006,1100.042,0,100,0,500.009,100,0,200.001,100,0,0,0,100,0,0,0,0,0,0,0
bir,22768,1900.126,2269041.3,14207.061,170309.17,43967.556,3900.532,2100.154,4800.806,900.028,600.013,39955.798,5701.137,143921.33,5801.178,83543.571,2600.237,200.001,700.017,100,0,0,600.013,0,0,0,0,200.001,0,0,0,0,0,0,0,200.001,0,0
bir,23528,700.017,2324368,12305.297,169600.81,50087.653,3500.429,2400.202,5100.911,700.017,0,44268.483,3500.429,149174.81,5401.021,83945.92,2600.237,700.017,500.009,0,0,0,700.017,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,24287,700.017,2319925.2,14106.962,173750.23,52797.385,2200.169,1600.09,7602.022,700.017,400.006,43064.813,3200.358,154733.47,3400.405,91391.401,2500.219,300.003,400.006,0,0,0,300.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
bir,25007,1400.069,2342737.3,14207.061,172232.01,45572.574,2800.274,800.022,4900.841,1200.05,400.006,44870.357,4200.618,153722.65,5501.059,89579.982,2300.185,300.003,1000.035,0,100,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,25767,1500.079,2289211.4,11304.471,163631.8,48582.469,2700.255,1900.126,5300.983,400.006,300.003,40958.632,2800.274,152610.82,4400.678,91391.401,3100.336,200.001,900.028,0,0,0,700.017,0,0,100,0,0,0,0,0,0,0,200.001,0,0,0,0
bir,26527,2500.219,2329163,12005.042,173345.36,51894.084,3800.506,1000.035,5401.021,600.013,300.003,44368.794,4400.678,159990.91,5601.098,85756.627,1800.113,200.001,500.009,200.001,200.001,0,100,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0
bir,27287,1800.113,2332672.4,12105.127,158069.7,46174.503,5100.911,1300.059,8102.297,500.009,400.006,45773.214,2700.255,151195.9,7201.815,85957.831,3800.506,100,800.022,0,100,200.001,500.009,0,100,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir,28006,1800.113,2325303.5,11204.392,173547.79,49084.179,2600.237,1600.09,6301.39,900.028,300.003,41861.243,5200.947,147356.08,4400.678,84750.65,3200.358,100,400.006,0,200.001,0,400.006,0,200.001,0,0,0,0,0,0,100,0,0,200.001,200.001,0,0
bir,28767,700.017,2309641.6,12605.559,176584.67,49886.953,2600.237,400.006,5801.178,100,0,44368.794,3600.454,148063.34,4400.678,84851.245,2200.169,100,700.017,200.001,100,0,200.001,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0
bir,29526,1000.035,2286411.7,13005.918,171422.36,51191.556,1600.09,1200.05,4300.647,400.006,200.001,40657.775,4500.709,151499.08,4200.618,80325.192,3400.405,0,100,0,300.003,0,300.003,100,100,0,0,0,0,0,0,0,0,0,200.001,0,0,0
bir,30286,1700.101,2279414.5,13406.288,173345.36,48582.469,2900.294,1500.079,4400.678,600.013,600.013,40557.49,4400.678,152408.68,3700.479,86662.066,1400.069,0,700.017,0,100,0,600.013,200.001,0,0,0,0,200.001,0,100,0,0,0,0,0,0,0
bir,31006,1300.059,2320509.7,11404.55,161305.57,51091.198,1900.126,1500.079,4800.806,900.028,400.006,39253.856,3100.336,156654.24,5200.947,87466.949,4000.56,800.022,400.006,0,0,0,400.006,100,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,31766,1200.05,2324251.1,9803.363,169702.01,45572.574,3700.479,500.009,5801.178,600.013,100,45572.574,3000.315,156047.65,4800.806,83442.986,2400.202,100,1000.035,0,200.001,0,300.003,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
bir,32526,2100.154,2320275.9,11804.875,174155.12,46876.784,2500.219,1800.113,5801.178,400.006,100,45472.255,3900.532,153419.41,2900.294,91592.684,1500.079,0,800.022,100,100,100,300.003,400.006,100,0,0,0,0,100,0,0,0,0,0,0,0,0
bir,33286,1800.113,2274635,12105.127,166767.75,42362.718,2600.237,500.009,4100.588,600.013,100,44268.483,4000.56,147861.26,4100.588,85253.63,2600.237,100,900.028,200.001,0,100,200.001,0,0,200.001,0,0,200.001,0,0,0,0,0,200.001,0,0,0
bir,34005,1800.113,2292478.4,12605.559,170410.36,49385.214,2800.274,2100.154,3900.532,500.009,200.001,41159.208,3800.506,151802.28,4900.841,81230.288,2600.237,300.003,1100.042,0,100,200.001,200.001,300.003,0,0,0,0,200.001,0,200.001,0,0,0,0,0,0,0
bir,34765,1600.09,2281396.7,11504.631,163328.36,47980.439,3400.405,900.028,6001.26,1000.035,500.009,41259.496,4700.773,140992.34,4800.806,88372.497,3000.315,400.006,1000.035,0,200.001,0,200.001,0,0,400.006,0,0,0,0,0,0,0,0,0,0,0,0
bir,35525,1600.09,2291661.6,11404.55,167577.14,49385.214,2200.169,800.022,7702.076,0,500.009,39955.798,3000.315,150892.71,5401.021,85354.228,2700.255,500.009,900.028,0,200.001,0,700.017,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0
bir,36285,1800.113,2284895.4,11104.314,169499.62,50689.772,3100.336,700.017,5300.983,1000.035,700.017,42964.511,2800.274,149477.96,5701.137,88573.737,2800.274,400.006,900.028,100,200.001,0,400.006,200.001,100,0,0,0,0,0,0,0,0,0,100,200.001,0,0
bir,37005,700.017,2303918.4,10704.009,160901.05,49485.561,2600.237,2100.154,6901.667,400.006,400.006,36045.417,4000.56,148568.55,4000.56,83644.157,3100.336,0,600.013,0,100,0,300.003,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,37765,1700.101,2293295.3,11504.631,168285.4,42663.611,2600.237,1200.05,4900.841,300.003,800.022,40156.359,3500.429,152206.54,5801.178,92901.092,2200.169,200.001,400.006,100,0,0,400.006,100,0,0,0,200.001,200.001,0,0,0,0,0,0,0,0,0
bir,38525,1200.05,2297263.5,11904.958,164339.86,47779.768,2400.202,1900.126,6501.479,900.028,300.003,43766.942,3600.454,145537.58,3700.479,91492.043,3200.358,100,1100.042,0,300.003,100,200.001,0,0,0,100,0,200.001,0,0,0,0,0,0,200.001,0,0
bir,39285,1300.059,2279531.1,10503.86,170005.58,42763.911,1500.079,1000.035,4300.647,500.009,100,41159.208,3000.315,153722.65,3200.358,85153.032,3400.405,200.001,1500.079,0,0,100,600.013,0,0,300.003,0,0,100,0,0,0,0,0,0,0,0,0
bir,40004,800.022,2280230.7,10403.787,161912.38,46575.802,2500.219,1400.069,5200.947,800.022,200.001,43967.556,2800.274,153217.26,5801.178,88372.497,1700.101,100,600.013,0,0,0,400.006,400.006,100,0,100,0,200.001,0,0,0,0,0,0,0,0,0
bir,40764,1100.042,2314081.4,9603.227,170815.15,48181.113,2100.154,1100.042,7902.185,100,100,43666.635,3800.506,146648.86,7602.022,80526.319,2100.154,700.017,1700.101,0,200.001,0,500.009,100,100,0,0,0,300.003,0,0,0,0,0,0,0,0,0
bir,41524,700.017,2292245,12805.737,161710.1,47077.442,3100.336,600.013,5200.947,500.009,0,41861.243,3700.479,145537.58,4500.709,84348.279,2000.14,0,600.013,0,0,0,500.009,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,42284,1400.069,2303451.3,14807.67,169398.43,43967.556,2200.169,2100.154,5901.219,500.009,800.022,43466.025,3900.532,151094.83,4300.647,81431.428,2500.219,300.003,800.022,0,0,200.001,500.009,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,43044,1900.126,2265779.3,11704.793,169499.62,48883.493,1800.113,1000.035,7401.917,500.009,300.003,41359.786,3400.405,151802.28,5401.021,86662.066,2900.294,500.009,1200.05,0,0,0,0,0,0,100,0,0,400.006,0,0,0,0,0,0,0,0,0
bir,43804,1200.05,2293061.9,11204.392,169196.06,45773.214,2200.169,2100.154,5000.875,900.028,600.013,46676.129,3500.429,145638.61,4100.588,88473.117,1500.079,100,400.006,500.009,0,0,500.009,100,0,0,0,0,300.003,0,200.001,0,0,0,0,0,0,0
bir,44563,1700.101,2287811.5,10103.572,161608.97,49284.869,2200.169,1100.042,5701.137,300.003,200.001,38451.679,3900.532,149275.86,5601.098,86259.642,3700.479,400.006,300.003,0,200.001,0,600.013,400.006,0,200.001,0,0,200.001,0,0,0,0,100,0,0,0,0
bir,45283,1000.035,2277549.2,10303.714,175268.61,47779.768,2300.185,1000.035,4100.588,800.022,300.003,40958.632,4900.841,140689.38,5200.947,84147.098,2200.169,100,100,0,200.001,0,600.013,200.001,0,100,0,300.003,0,0,0,0,0,0,0,0,0,0
bir,46043,700.017,2302867.4,10403.787,169600.81,43967.556,3200.358,1600.09,4900.841,700.017,300.003,46074.179,5200.947,157159.74,5300.983,87466.949,3600.454,100,700.017,0,100,0,400.006,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,46803,900.028,2279647.7,13106.009,171118.76,48883.493,3200.358,1100.042,4800.806,1600.09,700.017,46776.456,4500.709,137357.19,4800.806,86561.459,2200.169,500.009,1500.079,100,100,0,200.001,400.006,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,47563,900.028,2272420.6,11304.471,170612.76,47378.435,2400.202,1600.09,6101.303,700.017,200.001,39053.308,4600.741,138568.8,5501.059,85756.627,3200.358,200.001,1700.101,300.003,0,0,400.006,0,0,0,0,0,300.003,0,0,100,0,0,0,0,0,0
bir,48282,1600.09,2286878.3,12905.827,174964.92,43466.025,2300.185,1000.035,6301.39,400.006,0,45371.937,3200.358,142911.27,4600.741,82537.75,2400.202,300.003,800.022,200.001,100,0,900.028,400.006,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir,49042,1100.042,2262517.9,9202.963,173952.67,44569.417,2800.274,700.017,4600.741,100,800.022,36947.718,4000.56,136347.58,4300.647,79822.385,3700.479,0,700.017,0,200.001,100,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir,49802,900.028,2306604.5,13906.766,161912.38,49686.255,4000.56,900.028,6101.303,500.009,600.013,41159.208,3700.479,144729.44,5200.947,89076.851,1500.079,200.001,500.009,0,100,0,500.009,0,0,100,0,0,100,0,0,0,0,0,0,200.001,0,0
bir,50562,1200.05,2292478.4,9202.963,158474.14,46676.129,1900.126,400.006,4300.647,1200.05,300.003,43666.635,3500.429,152307.61,4900.841,80224.629,2700.255,400.006,500.009,0,300.003,200.001,300.003,200.001,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,51282,1100.042,2284895.4,10403.787,177799.6,43967.556,2100.154,1500.079,4000.56,500.009,300.003,42061.831,2000.14,150892.71,5801.178,89378.728,2700.255,200.001,1200.05,100,0,0,200.001,0,200.001,200.001,200.001,0,100,0,0,0,0,0,0,0,0,0
bir,52042,1100.042,2239242.6,11004.237,172535.65,49886.953,3300.381,1300.059,4800.806,400.006,300.003,43265.417,4200.618,150993.77,5401.021,83040.652,2500.219,200.001,400.006,0,0,0,300.003,0,100,0,0,0,200.001,0,0,0,0,0,0,0,0,0
bir,52802,1000.035,2260771,12205.212,164036.4,43867.248,2600.237,500.009,6401.434,1000.035,100,38953.035,4200.618,149983.21,4200.618,85153.032,2100.154,100,700.017,0,0,200.001,300.003,0,0,0,100,0,200.001,0,0,100,0,0,0,0,0,0
bir,53562,1900.126,2425258.3,91290.761,858227.63,112239.19,3100.336,6101.303,5501.059,21816.646,20614.863,60728.806,116876.15,310130.18,9202.963,93404.358,7301.866,2200.169,16609.65,1400.069,1000.035,0,1600.09,200.001,400.006,0,200.001,200.001,500.009,0,0,300.003,0,0,300.003,0,0,0
bir,54281,1400.069,3736035.1,858015.44,6427580,633438.97,3800.506,45171.303,17911.221,139780.52,119195.2,156553.14,649433.66,940470.44,37248.498,96222.972,31334.327,9303.028,72684.437,7101.765,3100.336,200.001,4300.647,300.003,1800.113,0,300.003,100,200.001,400.006,200.001,300.003,300.003,200.001,0,900.028,0,0
bir,55041,1100.042,6929748,2255880.8,24011580,1820555.8,7401.917,121212.06,31735.21,374546.44,346348.21,325670.3,1464396.7,2076028.1,54804.924,129383.26,72684.437,18812.379,163935.25,9803.363,6001.26,300.003,7902.185,600.013,2600.237,800.022,300.003,100,300.003,200.001,400.006,700.017,800.022,0,100,1700.101,0,0
bir,55801,2100.154,9705348,3533626.9,28721580,2720162.4,12105.127,173041.71,35844.914,517403.05,450286.42,470833.15,2049357.3,2812071.4,75800.568,129282.35,100955.46,27426.302,181039.92,14607.464,8002.241,1400.069,8602.589,800.022,3500.429,1300.059,900.028,200.001,600.013,400.006,200.001,700.017,100,700.017,300.003,2700.255,0,0
bir,56561,2300.185,10322148,3650466.9,28407580,2644538.7,9603.227,153217.26,42162.126,470833.15,445231.63,453898.06,2138748.9,2884267.1,83342.401,138265.89,110022.04,33238.623,184990.04,17210.361,10804.084,500.009,7902.185,500.009,4200.618,100,1000.035,700.017,200.001,600.013,500.009,1300.059,500.009,100,0,2500.219,0,0
bir,57321,2600.237,11555748,4287555.2,35001580,3351081.5,16008.965,210337.14,45873.535,597540.92,578792.21,591809.59,2697388.9,3615148,101559.72,157766.37,128071.52,43666.635,245694.79,20715.008,9202.963,1200.05,11804.875,1000.035,3600.454,600.013,800.022,100,600.013,500.009,100,1000.035,1000.035,1200.05,0,2600.237,0,100
bir,58081,2200.169,15256548,4835922,39711580,3850363.4,12905.827,232374.68,51392.275,709386.3,684830.51,649433.66,2966418.3,4110224.4,106696.97,163429.51,174155.12,50790.127,259129.05,24420.855,14407.261,1000.035,12005.042,800.022,4500.709,500.009,1300.059,300.003,1400.069,200.001,500.009,1800.113,1100.042,400.006,200.001,2600.237,0,0
bir,58800,2000.14,15564948,4835922,39711580,3993020.1,14006.863,232577.95,55106.079,684620.81,654664.48,679798.52,2905614.4,3954225,106696.97,170410.36,146850.92,45371.937,258212.68,19913.87,12905.827,1500.079,10804.084,1000.035,4200.618,800.022,500.009,100,400.006,300.003,600.013,700.017,200.001,500.009,200.001,2900.294,0,0
bir,59560,2700.255,14639748,4523322,37199580,3848303.2,14507.362,237253.9,59523.75,668692.32,633543.46,664608.21,2949004.4,4054645,119800.23,156249.84,154531.3,50890.483,249764.46,20214.292,11504.631,1900.126,11704.793,1300.059,4300.647,900.028,800.022,200.001,1400.069,100,200.001,800.022,500.009,0,100,2600.237,0,0
bir,60320,2300.185,14022948,4523322,34059580,3716356.3,16008.965,207901.88,55106.079,626126.98,533167.09,614644.1,2849760.4,3738592.5,104077.75,157867.48,150993.77,39755.24,246203.44,21516.191,11404.55,700.017,12305.297,600.013,4000.56,1000.035,800.022,100,700.017,800.022,1200.05,900.028,1300.059,100,100,4300.647,0,0
bir,61080,2500.219,18032148,4523322,40025580,3772645.1,12305.297,236135.6,57615.952,703505.95,629469.15,661048.62,3123275.4,4054645,124540.51,163935.25,165250.27,44168.174,277672.6,20715.008,12705.648,1000.035,10804.084,600.013,3200.358,1400.069,500.009,600.013,700.017,500.009,300.003,600.013,600.013,500.009,200.001,2600.237,0,0
bir,61799,2900.294,16798548,5148522,40339580,4308598.8,14607.464,244168.97,55909.191,703086.02,647969.37,672777.58,3036634,4102375.9,125044.88,171118.76,158474.14,44770.043,264934.08,21716.494,12605.559,1000.035,13306.194,1500.079,5000.875,1300.059,500.009,300.003,1100.042,600.013,500.009,400.006,300.003,200.001,100,2700.255,0,0
bir,62560,3500.429,14331348,4523322,37827580,3904795,13806.669,231663.27,53499.991,657385.25,576918.66,603065.98,2965809.1,3977179.5,118287.7,160395.41,147760.23,47478.767,248136.45,19713.593,12905.827,700.017,10303.714,1500.079,3800.506,1400.069,800.022,200.001,400.006,600.013,500.009,600.013,900.028,300.003,0,2200.169,0,0
bir,63319,2900.294,14331348,4523322,37513580,3940234.8,12205.212,218051.52,54303.013,616835.59,602127.61,634170.38,3121552.6,4132220.5,115767.18,166767.75,161103.31,38050.607,246508.63,21816.646,13906.766,1500.079,12505.471,1300.059,2600.237,1100.042,100,300.003,400.006,300.003,400.006,800.022,400.006,200.001,500.009,2600.237,0,0
bir,64079,2300.185,15256548,4523322,38769580,3937127.5,14006.863,222113.38,61933.963,703086.02,604942.89,601710.58,2999838.7,4081856.6,127869.72,157058.64,157665.27,44970.671,259943.65,25122.07,13406.288,1000.035,10704.009,800.022,5200.947,800.022,700.017,100,500.009,500.009,800.022,800.022,500.009,200.001,100,2100.154,0,0
bir,64799,2000.14,14639748,4523322,38455580,3867369.8,11204.392,227090.72,57013.542,628946.89,602023.35,624978.29,2974096.3,3857060.7,109417.43,161912.38,156856.44,44469.105,235627.31,21516.191,9703.294,1200.05,12805.737,1300.059,3200.358,1300.059,500.009,300.003,300.003,1400.069,100,400.006,200.001,0,300.003,4500.709,0,0
bir,65559,3200.358,14639748,4523322,37199580,3798167.5,13005.918,219879.22,57013.542,614748.45,563186.68,606090,2728320.9,3845728.4,104279.21,161608.97,143012.27,44669.729,239999.19,20314.433,9903.432,900.028,12105.127,500.009,6001.26,2200.169,1100.042,600.013,800.022,300.003,500.009,600.013,600.013,200.001,500.009,2500.219,0,0
bir,66319,2700.255,14331348,4210722,35629580,3706525.9,11004.237,212671.32,54503.775,633752.43,583789.51,607758.7,2833804.1,3580286.4,105085.08,168791.31,144224.37,35744.663,258009.05,23018.53,11604.712,500.009,11004.237,1200.05,4500.709,1100.042,700.017,200.001,600.013,400.006,200.001,700.017,700.017,200.001,200.001,3300.381,0,0
bir,67079,1900.126,14948148,4210722,36257580,3556370.7,12305.297,206684.41,52697.015,592017.96,554247.04,563602.61,2687929.7,3765598.3,105185.82,159384.18,138366.86,35544.164,243762.11,23319.017,9603.227,2800.274,10303.714,1400.069,4000.56,800.022,200.001,200.001,500.009,600.013,1200.05,1000.035,400.006,700.017,100,3300.381,0,0
bir,67839,2400.202,13406148,4523322,36885580,3551692.9,15408.305,196948.31,52697.015,590455.24,557780.66,614331.05,2687810,3676433.7,109215.89,161710.1,149275.86,34641.951,229935.69,22217.263,11304.471,800.022,9002.836,1100.042,3400.405,900.028,900.028,600.013,600.013,400.006,700.017,400.006,500.009,0,600.013,2100.154,0,0
bir,68598,1600.09,14331348,4523322,36571580,3510663.1,14507.362,219879.22,52596.646,609949.16,558508.28,581707.09,2733842.4,3816147.1,104682.14,159080.83,142507.26,43165.115,243558.68,25021.894,11804.875,1200.05,9503.16,1800.113,2600.237,1100.042,600.013,500.009,1000.035,600.013,400.006,500.009,400.006,500.009,100,2900.294,0,0
bir,69318,2400.202,13714548,4210722,35943580,3800606.4,14207.061,205365.59,51191.556,598791.7,552272.75,562354.85,2696670.3,3481060.6,109518.2,155542.18,146547.83,43265.417,212874.31,22317.419,11804.875,800.022,10704.009,400.006,3800.506,800.022,300.003,300.003,400.006,800.022,100,1700.101,200.001,600.013,400.006,1500.079,0,100
bir,70078,1400.069,14639748,4210722,33745580,3317038.3,16509.534,204249.76,47579.1,591601.22,510563.45,554766.64,2626286,3463828.2,97733.172,156047.65,138568.8,37047.977,230850.26,19313.046,11004.237,1800.113,8702.65,1500.079,3500.429,500.009,300.003,100,700.017,200.001,300.003,700.017,400.006,500.009,200.001,2200.169,0,0
bir,70838,1600.09,13406148,4401298.5,35315580,3466216.9,13306.194,193805.77,46375.151,548428.83,524556.98,508802.26,2559423,3332990.9,97129.073,156553.14,128979.63,36245.924,213686.3,21015.446,12005.042,1000.035,10904.16,600.013,3100.336,800.022,500.009,100,0,400.006,200.001,700.017,500.009,200.001,300.003,3400.405,100,0
