SampleLabel,Time,7Li,23Na,26Mg,27Al,29Si,31P,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr,93Nb,138Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,160Gd,159Tb,163Dy,166Er,172Yb,175Lu,208Pb,232Th,238U
bir-2,0,800.022,764840.54,43666.635,30332.167,41359.786,3900.532,500.009,2600.237,1100.042,300.003,19413.182,3300.381,15908.853,3100.336,16910.002,500.009,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,1023,1400.069,796291.03,46876.784,28127.664,40557.49,3100.336,900.028,2100.154,100,300.003,17710.972,3100.336,21215.742,3400.405,19012.643,900.028,200.001,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,1782,1000.035,799672.28,47378.435,27927.271,40356.923,3000.315,900.028,3400.405,500.009,100,20514.719,4800.807,21616.342,3300.381,16008.965,600.013,200.001,0,100,100,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,2542,300.003,800834.76,48983.836,30131.744,42563.313,2600.237,400.006,3000.315,500.009,300.003,20815.153,4400.678,19012.643,2000.14,21015.446,500.009,900.028,400.006,100,400.006,0,100,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,3261,1000.035,820822.71,45070.987,26324.231,41660.658,3200.358,1000.035,2300.185,100,200.001,15708.632,3900.532,20915.3,2500.219,17410.603,400.006,200.001,200.001,0,0,0,600.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,4021,600.013,824527.16,50589.417,30933.455,42162.126,3900.532,2200.169,2500.219,900.028,200.001,21716.494,3900.532,18111.474,1900.126,21916.799,1400.069,200.001,500.009,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,4781,1200.05,820611.05,43766.942,25122.07,42964.511,3400.405,1700.101,3000.315,600.013,400.006,23419.18,3400.405,19212.911,2500.219,20214.292,800.022,200.001,400.006,100,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,5541,600.013,813416.59,51693.358,26123.864,40758.06,3200.358,1000.035,2500.219,1300.059,400.006,21816.646,3000.315,20514.719,2100.154,21616.342,900.028,200.001,300.003,0,100,0,200.001,300.003,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,6261,800.022,819552.82,47177.773,30131.744,41159.208,3400.405,2000.14,2800.274,500.009,0,20815.153,3600.454,20314.433,2600.237,20014.01,500.009,300.003,400.006,0,300.003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,7021,1100.042,829503.19,46174.503,29630.697,46575.802,3300.381,1900.126,3000.315,700.017,200.001,21716.494,4500.709,17811.096,3400.405,20214.292,1900.126,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
bir-2,7781,700.017,822516.06,49485.561,30532.594,41961.537,3700.479,1300.059,2700.255,200.001,300.003,19713.593,6101.303,23619.51,2900.294,18812.379,1500.079,200.001,100,400.006,400.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,8540,800.022,835752.07,47880.103,32236.33,45773.214,3500.429,800.022,4300.647,200.001,400.006,21215.742,4000.56,23218.854,3000.315,19713.593,1300.059,100,500.009,100,500.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,9260,1000.035,841897.64,48883.493,27626.687,42563.313,3900.532,1300.059,3500.429,300.003,200.001,19212.911,4200.618,20414.576,2900.294,17610.848,1200.05,500.009,400.006,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,10020,900.028,828761.97,46676.129,26224.047,45371.937,3200.358,1100.042,4400.678,300.003,700.017,20214.292,3000.315,25021.894,1800.113,20114.15,800.022,400.006,400.006,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,10780,1600.09,835752.07,43466.025,24621.199,46274.826,4100.588,2600.237,2900.294,1000.035,0,23719.675,5000.875,20915.3,3300.381,21115.594,400.006,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
bir-2,11540,1200.05,846773.53,46174.503,30833.238,47378.435,3800.506,800.022,3100.336,600.013,400.006,23419.18,5100.911,20715.008,2000.14,17310.481,600.013,500.009,100,200.001,100,0,0,0,200.001,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir-2,12259,300.003,836493.64,48983.836,32436.783,50388.709,3300.381,1800.113,3900.532,400.006,0,18712.247,4300.647,22417.575,3300.381,21716.494,300.003,300.003,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,13019,1200.05,843487.42,51291.915,26825.162,38652.219,4100.588,900.028,2500.219,700.017,400.006,23218.854,4400.678,19012.643,2700.255,18311.729,1300.059,200.001,100,200.001,100,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0
bir-2,13779,600.013,845289.39,44067.865,28227.861,47679.434,3600.454,1200.05,3800.506,400.006,200.001,22617.891,4800.807,19613.455,4000.56,20314.433,900.028,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,14539,600.013,841155.79,45773.214,30933.455,46676.129,3200.358,2300.185,2700.255,1400.069,500.009,20915.3,5200.947,23920.009,2100.154,21115.594,800.022,400.006,100,200.001,600.013,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,15259,700.017,819976.1,44669.729,31033.672,37047.977,2800.274,1000.035,3700.479,400.006,1400.069,19313.046,4600.741,23118.691,2000.14,18812.379,400.006,0,300.003,100,600.013,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,16019,600.013,840202.05,42964.511,29630.697,45572.574,2400.202,900.028,3100.336,500.009,100,19613.455,3700.479,23819.842,2300.185,19913.87,500.009,200.001,300.003,0,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,16779,900.028,795657.14,48582.469,28328.059,43566.33,3100.336,2200.169,3100.336,300.003,600.013,23719.675,4100.588,15308.198,1800.113,23218.854,500.009,100,100,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,17539,300.003,818283.05,43064.813,27726.881,40056.079,3300.381,1000.035,2100.154,500.009,200.001,20314.433,3100.336,20715.008,3300.381,22918.369,600.013,400.006,100,100,200.001,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,18258,500.009,824950.59,46776.456,29530.49,44870.357,2900.294,1200.05,4300.647,800.022,0,21916.799,4000.56,19212.911,4200.618,18912.511,1300.059,0,400.006,100,200.001,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,19018,900.028,819341.18,49284.869,27426.302,40758.06,2500.219,500.009,3000.315,100,0,22117.108,5701.137,20514.719,2500.219,19313.046,100,500.009,400.006,100,400.006,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,19778,1100.042,815955.41,48381.789,28528.457,47278.103,3100.336,1700.101,1900.126,500.009,500.009,24821.545,3700.479,23419.18,2100.154,19713.593,800.022,0,0,200.001,100,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,20538,600.013,813733.92,48582.469,26724.974,42362.718,2400.202,800.022,5801.178,200.001,300.003,22718.049,4000.56,17310.481,2800.274,20314.433,1100.042,400.006,100,0,200.001,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,21257,300.003,826115.07,51894.084,26224.047,39153.582,2600.237,600.013,2000.14,200.001,100,21315.891,4900.841,19813.731,3000.315,18411.857,400.006,400.006,100,0,200.001,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,22018,800.022,826115.07,50087.653,32236.33,41259.496,2400.202,1700.101,4200.618,600.013,600.013,24320.685,3900.532,19413.182,2000.14,17811.096,1000.035,200.001,400.006,200.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,22778,800.022,836069.88,44669.729,33338.856,40958.632,3800.506,1800.113,2100.154,600.013,300.003,20514.719,3400.405,20114.15,3400.405,21115.594,800.022,400.006,400.006,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,23537,800.022,808763.23,48381.789,28728.858,39855.519,2000.14,2500.219,4300.647,100,600.013,25823.318,3600.454,19613.455,2800.274,19613.455,900.028,0,400.006,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,24257,900.028,809609.19,48682.809,32436.783,40657.775,2800.274,900.028,3400.405,300.003,1200.05,21315.891,3500.429,23819.842,1800.113,18712.247,800.022,600.013,200.001,100,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,25017,1200.05,811935.82,45171.303,28428.258,44870.357,4300.647,1200.05,3400.405,300.003,100,24921.719,5401.021,21416.041,2300.185,19813.731,400.006,200.001,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,25777,400.006,818812.11,47278.103,26524.602,37950.341,4000.56,1500.079,3300.381,100,100,21716.494,4100.588,19913.87,2000.14,19012.643,800.022,0,0,100,200.001,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,26537,800.022,819235.37,43064.813,29430.284,40256.641,3700.479,1700.101,2900.294,1000.035,200.001,21416.041,3700.479,21516.191,3100.336,19613.455,100,200.001,500.009,100,200.001,0,100,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir-2,27256,1400.069,832786.17,45773.214,30031.533,41159.208,4000.56,600.013,2200.169,600.013,300.003,21115.594,4400.678,20815.153,2200.169,18011.347,1000.035,700.017,200.001,0,300.003,0,0,0,0,0,0,0,0,0,0,200.001,0,0,0,0,0,0
bir-2,28016,300.003,784040.55,47980.439,30131.744,42362.718,2700.255,1400.069,3800.506,300.003,400.006,18111.474,5701.137,19613.455,3900.532,16709.767,1100.042,0,300.003,0,100,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,28776,600.013,809820.68,46475.476,25422.601,41058.92,2800.274,1900.126,2900.294,700.017,400.006,20414.576,3500.429,16910.002,2600.237,18712.247,1000.035,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,29536,1000.035,806437.1,48783.151,29730.905,43064.813,3200.358,1700.101,3600.454,100,800.022,20915.3,3700.479,18411.857,2000.14,20014.01,200.001,500.009,100,200.001,0,0,0,100,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir-2,30296,700.017,806437.1,45472.255,26524.602,42563.313,2700.255,1900.126,2300.185,600.013,200.001,19913.87,3500.429,24721.372,2200.169,19112.777,300.003,400.006,600.013,0,500.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,31015,400.006,803794.22,47980.439,29430.284,39755.24,3100.336,800.022,3200.358,500.009,0,22016.953,6301.39,19513.318,4200.618,19913.87,1400.069,0,100,0,200.001,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,31776,800.022,801151.82,45672.894,28328.059,41058.92,2700.255,1400.069,2600.237,0,400.006,16409.419,3300.381,20014.01,2400.202,18612.116,500.009,0,300.003,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,32535,900.028,811195.48,47679.434,29330.078,45672.894,2700.255,400.006,1700.101,200.001,200.001,18111.474,5000.875,16409.419,3400.405,19613.455,700.017,100,400.006,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
bir-2,33295,600.013,821457.69,48281.451,25021.894,41159.208,3600.454,1200.05,3900.532,1100.042,100,22718.049,5401.021,18712.247,3100.336,19613.455,500.009,100,100,100,400.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,34015,900.028,797981.56,48482.129,31434.547,44970.671,5000.875,900.028,2700.255,400.006,300.003,21516.191,3800.506,18511.987,4300.647,21215.742,1300.059,200.001,300.003,0,200.001,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,34775,800.022,803582.81,41861.243,29229.873,41359.786,2500.219,700.017,2300.185,500.009,300.003,19012.643,2900.294,18311.729,2600.237,20715.008,600.013,200.001,500.009,0,500.009,0,0,200.001,0,0,0,0,0,0,100,0,0,0,0,0,0,0
bir-2,35535,1000.035,802525.81,41259.496,25021.894,38150.874,3300.381,800.022,4900.841,300.003,300.003,21315.891,3700.479,19112.777,3000.315,20715.008,400.006,0,200.001,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,36295,400.006,797030.61,45773.214,27426.302,43666.635,2800.274,1400.069,2700.255,400.006,600.013,20815.153,4900.841,19513.318,2600.237,17510.725,900.028,300.003,100,0,400.006,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,37014,800.022,821034.36,47077.442,24020.177,42463.015,3300.381,1600.09,3500.429,200.001,200.001,18011.347,4300.647,16309.304,2900.294,19012.643,700.017,200.001,100,0,500.009,0,0,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,37774,400.006,806860.01,42061.831,29630.697,42864.211,4200.618,1200.05,4000.56,200.001,100,21315.891,3900.532,19313.046,2400.202,21816.646,600.013,0,600.013,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,38534,1200.05,807282.92,45070.987,27125.729,38451.679,2100.154,1000.035,2600.237,200.001,0,20414.576,3400.405,22016.953,2700.255,19713.593,900.028,100,400.006,0,0,0,200.001,0,200.001,0,0,200.001,0,0,0,0,0,0,0,0,0,0
bir-2,39294,400.006,790903.78,45371.937,28929.262,39153.582,2300.185,1500.079,3400.405,800.022,200.001,19613.455,3000.315,18912.511,3100.336,20514.719,600.013,400.006,200.001,200.001,200.001,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
bir-2,40014,1100.042,808868.97,46174.503,29730.905,41760.95,2800.274,2400.202,2900.294,700.017,100,19112.777,3300.381,18411.857,3500.429,20114.15,500.009,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,40774,600.013,791959.95,44268.483,28829.06,42563.313,3500.429,1300.059,3700.479,100,400.006,19313.046,5601.098,19713.593,3300.381,22818.209,700.017,200.001,100,300.003,700.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,41534,600.013,802631.5,47278.103,30231.955,38451.679,3500.429,1200.05,3700.479,300.003,700.017,21215.742,6401.434,18211.601,2100.154,19813.731,1000.035,400.006,300.003,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,42293,1600.09,801363.19,44770.043,28829.06,38251.142,2700.255,1800.113,3000.315,400.006,200.001,21115.594,4900.841,22417.575,2600.237,21115.594,400.006,500.009,700.017,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,43013,700.017,803794.22,47779.768,27726.881,40758.06,4200.618,1300.059,3200.358,400.006,300.003,20114.15,3300.381,20414.576,1700.101,20414.576,800.022,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
bir-2,43773,1400.069,794917.63,42663.611,29330.078,41760.95,3200.358,1400.069,2200.169,800.022,300.003,21916.799,5501.059,16509.534,2600.237,20514.719,600.013,300.003,0,400.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,44533,300.003,820293.57,45070.987,29730.905,40356.923,2500.219,600.013,2500.219,100,100,20915.3,2900.294,17911.221,2800.274,17811.096,500.009,100,100,200.001,0,100,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,45293,500.009,809609.19,47278.103,31835.433,39354.132,3600.454,1800.113,3000.315,800.022,0,21616.342,5300.983,19613.455,2100.154,17811.096,1000.035,100,200.001,400.006,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,46012,400.006,789319.68,41359.786,32035.88,36947.718,3600.454,1800.113,4400.678,200.001,400.006,21315.891,3400.405,18612.116,2700.255,17710.972,400.006,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,46773,600.013,804428.47,43365.721,26624.788,35042.928,2600.237,1800.113,2600.237,900.028,100,23319.017,3000.315,20614.863,2700.255,18812.379,700.017,100,700.017,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,47532,1000.035,807071.46,45070.987,25723.138,39354.132,3300.381,1400.069,3200.358,100,200.001,19913.87,2500.219,19313.046,2800.274,22517.733,600.013,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,48292,700.017,794600.7,44770.043,27626.687,36145.67,2500.219,900.028,3300.381,100,100,21816.646,5000.875,19112.777,3600.454,19713.593,1300.059,0,400.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,49012,600.013,792910.57,41861.243,29430.284,39153.582,3300.381,1000.035,4000.56,500.009,300.003,22918.369,4600.741,17010.121,2300.185,20314.433,600.013,200.001,0,100,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,49773,300.003,779290.95,42663.611,27726.881,36847.46,4000.56,1700.101,3000.315,400.006,100,19913.87,4400.678,19212.911,2600.237,18211.601,400.006,200.001,0,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,50532,700.017,786257.55,49385.214,29029.465,40557.49,3200.358,1300.059,3000.315,200.001,100,17911.221,4200.618,20414.576,2900.294,19413.182,800.022,200.001,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
bir-2,51292,700.017,784568.37,47278.103,27225.919,38953.035,3800.506,1000.035,3100.336,500.009,100,21616.342,3100.336,17811.096,2300.185,20614.863,800.022,300.003,300.003,100,400.006,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,52011,900.028,770534.62,42663.611,26825.162,41460.076,3300.381,1700.101,2600.237,600.013,200.001,21015.446,3200.358,19012.643,2400.202,20214.292,800.022,200.001,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
bir-2,52772,900.028,789847.69,43265.417,27426.302,38551.949,3200.358,2200.169,1600.09,200.001,100,21716.494,3300.381,18511.987,1800.113,20915.3,800.022,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,53531,900.028,775914.4,44268.483,29730.905,41159.208,2700.255,2200.169,2500.219,300.003,100,18612.116,2900.294,17911.221,3000.315,21115.594,600.013,600.013,200.001,0,400.006,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,54291,1000.035,763575.49,43365.721,25622.958,38953.035,2900.294,700.017,2500.219,300.003,100,20614.863,5300.983,18812.379,2100.154,19913.87,1300.059,200.001,400.006,0,300.003,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,55051,500.009,770745.56,46977.113,26524.602,40657.775,3900.532,1000.035,2100.154,400.006,200.001,19713.593,5100.911,17710.972,1600.09,19012.643,600.013,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bir-2,55770,200.001,792593.69,41159.208,28929.262,41159.208,2900.294,1600.09,1500.079,200.001,100,21616.342,4800.807,15007.879,2600.237,22417.575,3100.336,2000.14,5701.137,900.028,1200.05,100,500.009,100,200.001,400.006,200.001,200.001,0,0,300.003,200.001,300.003,300.003,0,600.013,0,0
bir-2,56531,1100.042,3260088.5,1231159.8,10432515,844441.38,6101.303,41359.786,14907.774,140184.45,112138.41,127062.57,523105.17,618818.65,17710.972,33439.09,19613.455,5801.178,47679.434,5300.983,4400.678,0,2600.237,400.006,1100.042,200.001,100,0,200.001,0,100,200.001,0,0,100,500.009,0,0
bir-2,57290,1100.042,4295082,1809697.3,14922515,1238408,4300.647,65951.887,20915.3,199077.52,155340,189042.58,816272.79,1015344.1,28829.06,34541.709,27225.919,9102.899,60527.956,7001.715,3200.358,200.001,2500.219,700.017,400.006,100,0,0,0,600.013,100,400.006,300.003,200.001,0,700.017,0,0
bir-2,58050,1400.069,4515682,1931620.9,17167515,1201920.3,4300.647,71679.378,22718.049,237253.9,164845.64,184382.26,888815.57,1028647,32436.783,43365.721,25723.138,8902.773,68865.587,8802.711,5801.178,300.003,1500.079,400.006,1100.042,200.001,200.001,200.001,200.001,100,100,0,900.028,0,0,300.003,0,0
bir-2,58770,1100.042,5177482,2187928.4,18290015,1464808,7001.715,83845.331,24220.515,221707.15,180736.11,219879.22,934176.98,1225611.9,31534.767,35644.413,44368.794,12705.648,78615.722,9403.094,6201.346,500.009,3600.454,200.001,1100.042,200.001,0,100,100,400.006,100,300.003,300.003,200.001,0,1300.059,0,0
bir-2,59530,1500.079,6059882,2417727.5,21433015,1676410.9,6901.667,87366.336,27326.11,281547.34,220894.7,290830.55,1094155.7,1369764.7,40557.49,40056.079,45572.574,11304.471,97934.544,9703.294,4100.588,400.006,4600.741,300.003,1700.101,500.009,500.009,200.001,100,100,300.003,800.022,200.001,300.003,100,1100.042,0,0
bir-2,60290,1200.05,6942282,2795430.1,23229015,1742457.3,6901.667,101459.01,28728.858,316160.22,269926.24,286443.24,1192910,1521086.4,43064.813,49184.524,42362.718,15208.091,106999.21,14106.962,6301.39,200.001,4100.588,1000.035,1500.079,100,300.003,500.009,400.006,400.006,300.003,800.022,400.006,300.003,0,1300.059,0,0
bir-2,61050,1300.059,7383482,2884873.2,24576015,1877349.9,6101.303,102365.44,31835.433,324442.84,281445.36,321476.91,1277145.9,1679213.1,42763.911,50489.063,48883.493,13306.194,118287.7,11604.712,5701.137,600.013,6401.434,700.017,2700.255,0,400.006,0,300.003,500.009,300.003,200.001,600.013,0,100,500.009,0,0
bir-2,61769,1400.069,8045282,3156905.8,27943515,2068091,8002.241,123229.21,38752.49,346962.86,309823.63,299302.87,1233662.5,1669015.5,46876.784,46575.802,52094.813,14307.161,106797.71,15208.091,6901.667,500.009,4900.841,500.009,1100.042,700.017,600.013,300.003,100,800.022,100,500.009,300.003,0,200.001,1400.069,0,0
bir-2,62529,2500.219,7824682,3051572.1,27494515,2208224.7,8802.711,127466.14,31835.433,385122.12,316569.12,317284.74,1339047.1,1597824,44970.671,52797.385,46375.151,15007.879,114557.49,15808.742,8602.589,800.022,6601.525,600.013,1500.079,600.013,500.009,300.003,400.006,800.022,500.009,400.006,100,700.017,200.001,1500.079,0,0
bir-2,63289,1700.101,8486482,3233300.6,27943515,2273819.1,7702.076,116372.06,37248.498,367773.85,291340.79,295219.21,1308830,1659496.4,49184.524,56210.369,50388.709,16709.767,128676.92,11504.631,7802.13,800.022,4000.56,600.013,2300.185,600.013,600.013,100,200.001,600.013,200.001,100,300.003,500.009,200.001,1100.042,0,0
bir-2,64049,1400.069,8265882,3289532.7,29515015,2370408,9703.294,124540.51,34341.227,394986.03,317284.74,325056.56,1535625.3,1723445.1,56611.95,51291.915,53801.119,16109.077,123027.48,15608.522,6101.303,0,6201.346,800.022,2300.185,600.013,200.001,100,500.009,400.006,100,0,100,900.028,100,1800.113,0,200.001
bir-2,64768,600.013,8265882,2936838.3,26821015,2057399.6,7101.765,112339.98,33038.159,329967.24,290932.6,336107.93,1652438,1684482.7,45672.894,48682.809,56611.95,15408.305,121413.76,11604.712,8202.354,400.006,6201.346,500.009,2300.185,500.009,300.003,0,100,300.003,100,200.001,200.001,100,0,1600.09,0,0
bir-2,65529,1500.079,8486482,3290527.6,27494515,2105627.1,9303.028,126659.01,36045.417,356800.78,292667.5,321681.44,1397038,1652444.9,44770.043,49886.953,50890.483,13206.101,135539.95,13005.918,7902.185,400.006,4800.807,500.009,2500.219,800.022,400.006,400.006,300.003,700.017,400.006,800.022,600.013,100,0,900.028,0,0
bir-2,66289,1300.059,8045282,3044958.4,27045515,2086041.6,5200.947,112440.77,30432.38,353213.26,265443.41,289401.98,1281730.5,1548622.4,39153.582,46876.784,50288.357,14707.567,124742.25,13506.382,8902.773,600.013,5100.911,400.006,1300.059,0,700.017,400.006,700.017,800.022,400.006,800.022,200.001,100,200.001,1100.042,0,0
bir-2,67048,2100.154,8045282,3174550.3,26372015,2081897.3,8102.297,127667.93,34140.747,341431.97,290626.46,308801.86,1407920.2,1755295.6,55808.799,56210.369,51894.084,14207.061,130796.04,15308.198,6101.303,600.013,5200.947,300.003,2000.14,600.013,500.009,300.003,200.001,100,200.001,300.003,300.003,300.003,100,1900.126,0,0
bir-2,67768,1700.101,7824682,3096840,26147515,2060847.6,8602.589,118993.53,32637.239,357825.95,288381.65,306349.91,1365043.2,1660392.1,46174.503,53600.367,52596.646,12905.827,124540.51,11204.392,5801.178,400.006,2400.202,700.017,3100.336,600.013,500.009,100,500.009,700.017,300.003,800.022,600.013,100,200.001,2000.14,0,0
bir-2,68528,1600.09,7824682,3212620.4,28841515,2127315.5,7602.022,114557.49,32737.468,345221.43,356083.21,303387.69,1344198.9,1627176.3,44669.729,51492.635,47779.768,14607.464,107099.96,11204.392,6001.26,200.001,5100.911,600.013,2900.294,500.009,300.003,0,800.022,800.022,400.006,300.003,400.006,200.001,200.001,1400.069,0,0
bir-2,69288,2300.185,7604082,3008754.6,25474015,2019064.3,9303.028,111029.8,32436.783,361927.35,283281.11,305941.3,1397038,1556181.4,42061.831,51994.448,52295.544,13406.288,124338.76,14607.464,7501.969,800.022,5200.947,1100.042,1500.079,800.022,500.009,400.006,500.009,400.006,200.001,600.013,500.009,0,0,1600.09,0,0
bir-2,70048,2500.219,8045282,3215219.4,27943515,2118659.5,8702.65,114859.9,30131.744,357005.81,264730.36,304919.8,1269071.7,1619023.4,47077.442,50890.483,46575.802,11804.875,115767.18,14106.962,8002.241,600.013,3500.429,300.003,1700.101,0,200.001,0,300.003,200.001,0,600.013,300.003,200.001,0,900.028,0,0
bir-2,70808,1400.069,7604082,2976290.7,25249515,1923986.2,5601.098,112944.72,33439.09,305021.95,262489.57,273900.83,1252064.8,1578881.3,38251.142,45773.214,46074.179,13706.572,108913.6,13306.194,5200.947,500.009,3600.454,1100.042,1700.101,300.003,500.009,0,0,200.001,100,300.003,300.003,0,0,1800.113,0,0
bir-2,71527,600.013,7604082,3270021.4,27494515,2015396.5,6901.667,114557.49,32737.468,342865.7,279201.98,316671.35,1397038,1668903.4,46876.784,46174.503,42061.831,14006.863,126053.69,14207.061,8602.589,100,6701.572,200.001,1900.126,600.013,300.003,100,100,700.017,400.006,700.017,0,100,0,900.028,0,0
bir-2,72287,1300.059,7824682,3132507.4,26372015,1958086.8,8902.773,118590.19,31133.889,340203.17,283485.1,305736.99,1314627.8,1490611.2,41259.496,46074.179,43666.635,14407.261,107603.73,14006.863,5100.911,500.009,5401.021,1000.035,1100.042,400.006,200.001,200.001,200.001,500.009,500.009,500.009,600.013,300.003,100,1900.126,0,0
bir-2,73047,2000.14,7824682,2890207.5,25923015,1918860.6,7501.969,112642.35,33639.56,320761.09,254445.99,307882.33,1397038,1524081.8,44569.417,46375.151,43967.556,17210.361,112541.56,14307.161,8002.241,100,3700.479,400.006,1900.126,800.022,200.001,0,600.013,200.001,600.013,800.022,500.009,200.001,200.001,1400.069,0,0
bir-2,73807,900.028,7604082,3002036.6,25923015,2010813,8702.65,112541.56,30332.167,304919.8,269620.55,306247.76,1397038,1528076.6,41961.537,47177.773,50188.005,14507.362,121716.32,13506.382,7602.022,500.009,4500.709,500.009,1600.09,700.017,400.006,0,400.006,800.022,900.028,0,100,0,500.009,900.028,0,100
